PROC NAME,CPT CODE," MAIN
PRICE "
ENDOSCOPY REMOVAL FOREIGN BODY(S),45332, $958.00 
"ENDOSCOPY SM INTESTINES POUCH,INCLUDING COLLECTION OF SPECIMEN(S); W/ BIOPSY",44386," $1,108.00 "
ENDOSCOPY SWALLOW TST (FEES) I&R,92613, $98.90 
ENDOSCOPY W GASTRO TUBE,44373," $1,350.00 "
ENDOSCOPY W/TRANSENDOSCOPIC ULTRASND NEEDLE ASP/BX,45342," $1,400.00 "
ENDOSCOYP W/ULTRASOUND EXAM,45341," $1,670.50 "
"ENDOSERTER INSTRUMENT, 1 USE ON PT",, $877.50 
ENDOSTAT FIBER 0.6*12,," $1,328.70 "
ENDOVAGINAL PREGNANT UTERUS,76817, $392.10 
ENDOVANOUS LASER 1ST VEIN,36478," $4,039.60 "
ENDOVANOUS LASER VEIN ADD ON,36479," $1,949.00 "
ENDOVAS TEMP BALLON (EXTRA/INTRA),61623," $5,647.00 "
ENDOVASC DILATOR SET 16/18FR,, $663.50 
ENDOVASC DILATOR SET 20/22FR,, $663.50 
ENDOVASC DILATOR SET 24/26FR,, $663.50 
ENDOVASC VISCER AORTA REPAIR FENEST 2 ENDOGRAFT,34842," $3,012.80 "
ENDOVASCLR REPAIR DPLMNT ILIO-ILIAC ENDOGRAFT,34707," $4,625.00 "
ENDOVASCULAR DILATOR SET 14,, $526.50 
ENDOVASCULAR INSERT OF INTRAVASCULAR VENA CAVA FILTER,37191," $4,163.10 "
ENDOVASCULAR REPAIR OF DESCENDING THORACIC AORTA S&I,75956," $1,353.50 "
ENDOVASCULAR REPOSITIONING OF INTRAVASCULAR VENA CAVA FILTER,37192," $3,250.00 "
ENDOVASCULAR RETRIEVAL OF INTRAVASCULAR VENA CAVA FILTER,37193," $4,139.70 "
ENDOVENOUS RF 1ST VEIN,36475," $3,697.92 "
ENDSCOPE 11MMX26MM PILLCAM SB II,," $1,950.00 "
ENDURAGEN 1X4X1,, $815.00 
ENEMA RING,, $51.40 
ENFAMIL,, $53.80 
ENFAPORT 6 OZ BOTTLES MEAD JOHNSON,, $14.00 
ENSURE CLEAR CAN,, $5.90 
ENTAMOEBA ANTIGEN BY EIA,87337, $81.00 
ENTEROVIRUS ANTIBODIES PANEL,86658, $125.90 
ENTEROVIRUS DETECTION BY RT-PCR,87498, $214.60 
ENTERPRISE FRM W/1ST STEP SELECT / DAY,E0277, $133.40 
ENTERPRISE FRM W/ATMOS AIR BED / DAY,E0277, $185.20 
ENTROPION REP BLEPHARO,67924," $1,837.60 "
ENTUIT GASTRO PLC MD 16/18 ST,, $432.00 
ENUCLEATION MUSCLES NOT ATTACHED,65103," $1,846.00 "
ENUCLEATION PROC WITH MUSCLE SPHERE WITH IMPLANT,65105," $2,217.60 "
EOAF LIMITED,92587, $127.20 
EOG ELECTROCULOGRAPHY,92270, $230.00 
EOSINOPHIL CATIONIC PROTEIN (ECP),83520, $193.90 
EOSINOPHIL SPUTUM,89240, $70.00 
EOSINOPHIL URINE,81015, $56.80 
EOSINOPHILIA PANEL BY FISH,88271, $241.80 
EOSINOPHILIA PANEL BY FISH,88271, $241.80 
EOSINOPHILIA PANEL BY FISH,88271, $241.80 
EOSINOPHILIA PANEL BY FISH,88271, $241.80 
EOSINOPHILIA PANEL BY FISH,88275, $241.80 
EOSINOPHILIA PANEL BY FISH,88275, $241.80 
EOSINOPHILIA PANEL BY FISH,88275, $241.80 
EOSINOPHILIA PANEL BY FISH,88275, $241.80 
"EOSINOPHILS, NASAL",89190, $21.80 
EP FOLL-UP EVAL CARDIOVERTER/DEFIB TECH,93642," $1,509.90 "
EP-0 COMPREHENSIVE EP EVAL W/O INDUCE ARRHYTH / TECH,93619," $3,551.60 "
EP-1 COMPREHENSIVE EP EVALUATION,93620," $5,338.30 "
EP-2 SUPRVENTRICULAR TACHYCARDIA / TECH,93621," $2,962.90 "
EP-4 PROGRAMMED STIM & PACE AFTER DRUG INFUSION / TECH,93623," $2,231.00 "
EPHYS EVAL W/ ABLATION SUPRAVENT ARRHYTHMIA,93653," $10,856.80 "
EPHYS EVAL W/ ABLATION VENTRICULAR TACHYCARDIA,93654," $12,942.00 "
EPHYS EVALUATION SUBQ IMPLT DEFIB PRGRMG/REPRGRMG,93644," $1,871.00 "
EPHYS EVL TRNSPTL TX ATRIAL FIB ISOLAT PULM VEIN,93656," $13,460.80 "
EPI PROCOLON,81327, $232.30 
EPICARDIAL ABLATION,93799," $10,650.00 "
EPIDURAL LUMBAR OR CAUDAL SINGLE,62282, $648.42 
EPIFIX PER SQ CM,Q4131, $691.00 
"EPILATION ELECTROSUR/LASER,CORRECT TRICHIASIS",67825, $454.30 
EPILATION FORCEPS TO CORRECT TRICHIASIS,67820, $184.70 
EPIMED BREVI-KATH EPIDURAL CATH,, $275.30 
EPIMED BREVI-NEEDLE 16 GA,, $54.30 
EPISIOTOMY/VAG RPR OTH/THN ATTENDING,59300," $1,377.00 "
"EPISTAXIS CONTROL ENDOSCOPIC, SURGICAL",31238," $1,572.90 "
E-POLY 36MM RNGLC LNR MROM SZ 24,," $4,374.70 "
E-POLY 40MM RNGLC LNR HW SZ 24,," $4,374.70 "
E-POLY 40MM RNGLC LNR HW SZ 25,," $4,374.70 "
E-POLY 40MM RNGLC LNR HW SZ 26,," $4,374.70 "
E-POLY MAXROM+ 40MM LNR SZ 24,," $4,374.70 "
"EPOR MUTATION DETECTION, SEQUENCING",81479, $265.50 
"EPSTEIN-BARR VIRUS (EBV) ISH, PARAFFIN",88365, $258.10 
EPSTEIN-BARR VIRUS AB NUCLEAR ANTIGEN,86664, $28.20 
EPSTEIN-BARR VIRUS ANTIBODY PANEL 1,86663, $31.40 
EPSTEIN-BARR VIRUS ANTIBODY PANEL 1,86664, $31.40 
EPSTEIN-BARR VIRUS ANTIBODY PANEL 1,86665, $31.40 
EPSTEIN-BARR VIRUS ANTIBODY PANEL 1,86665, $31.40 
EPSTEIN-BARR VIRUS ANTIBODY PANEL 2,86665, $33.20 
EPSTEIN-BARR VIRUS ANTIBODY PANEL 2,86665, $33.20 
EPSTEIN-BARR VIRUS ANTIBODY PANEL 3,86665, $46.30 
EPSTEIN-BARR VIRUS ANTIBODY PANEL 3,86665, $46.30 
EPSTEIN-BARR VIRUS BY PCR,87798, $259.90 
EPSTEIN-BARR VIRUS BY QUANTITATIVE PCR,87799, $198.40 
"EPSTEIN-BARR VIRUS(EBV) ISH, STAIN ONLY",88365, $310.20 
EPUMP FEED FLUSH ST 1000ML,, $25.50 
EPUMP FEED ST 1000ML,, $12.40 
ERBB2 (HER2) (HERCEPTEST) BY IHC,88360, $229.10 
ERBB2 (HER2/NEU) BY FISH,88377, $448.30 
ERCP BALLN DILATE BILIARY/PANC DUCT/AMPULLA EA,43277," $2,439.20 "
ERCP BILIARY/PANC DUCT STNT EXCHNGE W/DIL&WIRE,43276," $3,943.90 "
ERCP CANNULA TL TNDM EL 7-5FR,, $297.00 
ERCP REMOVE FOREIGN BDY/STNT BILIARY/PANC DUCT,43275," $3,383.60 "
ERCP STENT PLACEMENT BILIARY/PANCREATIC DUCT,43274," $4,050.00 "
ERCP TUMR/POLYP/LESION ABLATN W/DILATN&WIRE,43278," $2,440.20 "
"ERCP W/DESTRUCTION OF CALCULI, ANY METHOD",43265," $3,481.00 "
ERCP W/PRESSURE MEASURE,43263," $1,884.00 "
ERCP W/STONE RMVL,43264," $3,358.00 "
ERG BY IMMUNOHISTOCHEMISTRY,88342, $229.10 
ERGONOVINE PROVOCATION TEST / TECH,93024, $236.67 
"ERYTHROCYTE PORPHYRIN (EP), WHOLE BLOOD",84202, $67.50 
ERYTHROPOIETIN,82668, $47.10 
ESCHAROTOMY INITIAL INCISION,16035, $561.00 
"ESCHAROTOMY, EA ADDTL INCISION",16036, $292.00 
ESOPHAGEAL BALLOON DILATION S&I,74360, $644.80 
ESOPHAGEAL DILATION UNGUIDED SOUND/BOUGIE,43450, $850.00 
"ESOPHAGEAL FUNCTION TEST, GERD",91037, $691.00 
ESOPHAGOGASTRIC TAMPONADE,43460, $509.40 
ESOPHAGOSCOPY FLEX TRANSORAL LESION ABLATION,43229," $2,479.00 "
ESOPHAGOSCOPY FLEX TRANSORL MUCOSL RESEXN,43211," $1,368.00 "
ESOPHAGOSCOPY FLEXIBLE TRANSNASAL DIAGNSTIC,43197, $982.00 
ESOPHAGOSCOPY RETRGRDE DILATE BALLOON/OTHER,43213," $1,504.00 "
ESOPHAGOSCOPY RIG TRANSORL REMVL FOREIGN BODY(S),43194," $1,323.00 "
ESOPHAGOSCOPY TRANSORAL STENT PLACEMENT,43212," $1,894.50 "
"ESOPHAGOSCOPY, FLEX TRANSRL W/CONTROL BLEEDING",43227," $1,565.00 "
"ESOPHAGOSCOPY, FLEX TRANSRL; W/ENDO US EXAM",43231," $1,550.00 "
"ESOPHAGOSCOPY, FLEXIBLE TRANSORAL;  AND INJECTION",43204," $1,612.00 "
"ESOPHAGOSCOPY, FLEXIBLE TRANSORAL;  BIOPSY",43202," $1,373.60 "
"ESOPHAGOSCOPY, FLEXIBLE TRANSORAL; DIAGNOSTIC",43200," $1,126.20 "
"ESOPHAGOSCOPY, FLEXIBLE TRANSORAL; FB(S) REMOVAL",43215," $1,250.00 "
"ESOPHAGOSCOPY, FLEXIBLE TRANSORAL; LIGATION",43205," $1,637.00 "
"ESOPHAGOSCOPY, FLEXIBLE TRANSORAL; W/DILATION",43226," $1,182.50 "
"ESOPHAGOSCOPY, FLEXIBLE TRANSORAL; W/DIRECTED SUBMUCOSAL INJ(S)",43201," $1,346.40 "
"ESOPHAGOSCOPY,FLEX TRANSRL; W/TRANSENDOSCOPIC BAL DIL",43220," $1,134.10 "
"ESOPHAGOSCPY, FLEX TRANSRL; W/TRANSEND FINE NEEDL ASPRTN/BX",43232," $1,766.50 "
ESOPHAGUS MOTILITY STUDY,91010, $814.00 
ESPOHAGEALGASTRODUODENAL ENDOSCOPY (EGD),, $308.30 
ESSURE BIRTH CONTROL SYSTEM,," $5,040.00 "
EST PATIENT HIGH SEVERITY,99215, $110.00 
EST PATIENT LOW SEVERITY,99212, $86.00 
EST PATIENT MINOR SEVERITY,99211, $70.00 
EST PATIENT MODERATE SEVERITY,99213, $106.00 
EST PATIENT MODERATE-HIGH SEVERITY,99214, $137.00 
ESTABLISHED PATIENT,99211, $116.00 
ESTABLISHED PATIENT - ENTERSTOMAL,99211, $116.00 
ESTABLISHED PATIENT - IV THERAPY,99211, $116.00 
ESTABLISHED PATIENT EXAM LEVEL 2 (DENTAL),99212, $86.00 
ESTABLISHED PATIENT EXAM LEVEL 4 (DENTAL),99214, $137.00 
ESTABLISHED PATIENT EXAM LEVEL 5 (DENTAL),99215, $187.00 
ESTABLISHED PATIENT LEVEL 1,99211, $116.00 
ESTABLISHED PATIENT LEVEL 1 - ENTERSTOMAL,99211, $116.00 
ESTABLISHED PATIENT LEVEL 2,99212, $116.00 
ESTABLISHED PATIENT LEVEL 2 - ENTERSTOMAL,99212, $116.00 
ESTABLISHED PATIENT LEVEL 3,99213, $116.00 
ESTABLISHED PATIENT LEVEL 3 - ENTERSTOMAL,99213, $116.00 
ESTABLISHED PATIENT LEVEL 3 - IV THERAPY,99213, $116.00 
ESTABLISHED PATIENT LEVEL 4,99214, $116.00 
ESTABLISHED PATIENT LEVEL 4 - ENTERSTOMAL,99214, $116.00 
ESTABLISHED PATIENT LEVEL 4 - IV THERAPY,99214, $116.00 
ESTABLISHED PATIENT LEVEL 5,99215, $116.00 
ESTABLISHED PATIENT LEVEL 5 - ENTERSTOMAL,99215, $116.00 
ESTABLISHED PATIENT MODERATE SEVERITY PROBLEM 30 MIN,99214, $141.00 
ESTRADIOL BY TMS,82670, $75.50 
"ESTRADIOL, ADULT PREMENOPAUSAL FEMALE",82670, $70.00 
"ESTRIOL, SERUM",82677, $60.60 
ESTROGEN RECEPTOR BY IHC,88360, $229.10 
"ESTROGEN/PROGESTERONE REC ASSAY,PARAFFIN",88360, $238.00 
"ESTROGEN/PROGESTERONE REC ASSAY,PARAFFIN",88360, $238.00 
"ESTROGENS, FRACTIONATED BY TMS",82671, $80.80 
ESTRONE BY TMS,82679, $75.50 
ET TUBE 6.5 CUFFED LO PRO,, $8.00 
ETCO2,, $11.40 
"ETG SCREEN, ONLY",80307, $88.70 
"ETHAMBUTOL, SERUM OR PLASMA",G0480, $413.00 
ETHANOL STAT,80307, $88.70 
"ETHANOL, SERUM OR PLASMA - MEDICAL",G0480, $104.45 
"ETHANOL, URINE, QUALITATIVE - MEDICAL",80307, $134.00 
ETHMOIDECTOMY EXTRANASAL,31205," $4,678.60 "
ETHMOIDECTOMY INTRANASAL ANTERIOR,31200," $3,115.80 "
"ETHOSUXIMIDE, SERUM OR PLASMA",80168, $92.20 
"ETHYL GLUC SCRN W/RFLX TO CONF, URINE",80307, $88.70 
"ETHYL GLUCURONIDE, UMBILICAL CORD TISSUE, QUALITATIVE",G0480, $366.20 
"ETHYL GLUCURONIDE/SULFATE CONFRM, URN",G0480, $157.00 
ETHYLENE GLYCOL,82693, $137.80 
EVAC 70 X TA,, $921.40 
EVAC CONTAINER 1000ML,, $72.50 
EVACUATED CONTAINER-500ML,, $72.00 
EVACUATOR 100CC SILICONE,, $25.00 
EVAL AUD REHAB STATUS,92626, $783.00 
EVAL AUD STATUS REHAB EA ADD'L 15 MINUTES,92627, $185.00 
EVAL FOR RX SGD 1ST HR,92607, $387.00 
EVAL ORAL/PHARYNG SWALLOW,92610, $456.30 
EVAL RX SGD EA ADD 30 MIN,92608, $132.90 
EVAL SPEECH SOUND PRODUCT LANG COMPREHENSION,92523, $482.10 
EVAL/FIT VOICE PROSTHETIC,92597, $447.60 
EVALUATION OF SPEECH FLUENCY,92521, $402.80 
EVALUATION OF SPEECH SOUND PRODUCTION,92522, $426.60 
EVANS WEDGE 10MM,," $2,937.80 "
EVANS WEDGE 6MM,," $2,905.30 "
EVANS WEDGE 8MM,," $2,905.30 "
EVENT MONITOR RECEIPT OF TRANSMISSION/ANALYSIS,93271, $442.60 
EVEROLIMUS,80169, $78.30 
EVISCERATION PROCEDURE WITH IMPLANT,65093," $1,944.70 "
EVISERATION OCULAR WITHOUT IMPLANT,65091," $3,694.00 "
EVIVA 9G NEEDLE GUIDE,A4649, $49.30 
"EVIVA 9G X 13CM, 12MM HANDPIECE BIOPSY DEVICE",A4649, $981.60 
"EVIVA 9G X 13CM, 20MM HANDPIECE BIOPSY DEVICE",A4649," $1,072.50 "
"EVIVA BIOPSY SITE MARKER - PETITE, TRIMARK",A4648, $253.00 
"EVIVA BIOPSY SITE MARKER - REGULAR, SMARK",A4648, $270.00 
"EVIVA BIOPSY SITE MARKER - REGULAR, SMARK TOP HAT",A4648, $270.00 
EVOKED OTOACOUSTIC EMISSIONS SCREENING AUTO ANALYSIS,92558, $94.80 
EVOKED OTOACOUSTIC EMISSIONS;COMP/DX EVALUATION,92588, $575.10 
EVOLUTPRO-29-US,," $79,800.00 "
EWING SARCOMA (O13) BY IHC,88342, $116.70 
"EWSR1 (22Q12), FISH",88366, $877.50 
"EX BEN FACE,EAR,EYELID,NOSE,LIP,MUC MEM .6-1.0CM",11441, $710.70 
"EX BEN FACE,EAR,EYELID,NOSE,LIP,MUCOUS MEB<.5CM",11440, $582.00 
EX BEN FACE/EAR/EYELID/NOSE/LIP/MUC MEM > 4.0CM,11446," $1,810.80 "
EX BEN FACE/EAR/EYELID/NOSE/LIP/MUC MEM 1.1-2.0CM,11442, $855.30 
EX BEN FACE/EAR/EYELID/NOSE/LIP/MUC MEM 2.1-3.0CM,11443, $920.90 
EX BEN FACE/EAR/EYELID/NOSE/LIP/MUC MEM 3.1-4.0CM,11444," $1,021.80 "
EX BEN LSN SCALP/NECK/EXTR/GENITALIA >4.0CM,11426," $1,986.90 "
EX BEN LSN SCALP/NECK/EXTR/GENITALIA 1.1-2.0CM,11422, $787.30 
EX BEN LSN SCALP/NECK/EXTR/GENITALIA 2.1-3.0CM,11423," $1,227.60 "
EX BEN LSN SCALP/NECK/EXTR/GENITALIA 3.1-4.0CM,11424," $1,420.60 "
EX BEN LSN SCALP/NECK/HANDS/FEET/GEN .6-1.0CM,11421, $691.20 
EX BEN LSN TRUNKK/ARM/LEG <.5 CM,11400, $471.80 
EX BEN. LSN SCALP/NECK/HANDS/FEET/GEN <.5CM,11420, $672.60 
EX BEN. LSN TRUNK/EXTR >4.0 CM,11406," $1,430.70 "
EX BEN. LSN TRUNK/EXTR 0.6-1.0CM,11401, $578.90 
EX BEN. LSN TRUNK/EXTR 1.1-2.0CM,11402, $613.30 
EX BEN. LSN TRUNK/EXTR 2.1-3.0CM,11403, $657.20 
EX BEN. LSN TRUNK/EXTR 3.1-4.0CM,11404," $1,223.70 "
EX MALIG LSN FACE/EAR/EYELID/NOSE/LIP .6-1. CM,11641, $741.60 
EX MALIG LSN FACE/EAR/EYELID/NOSE/LIP <  .5 CM,11640, $730.90 
EX MALIG LSN FACE/EAR/EYELID/NOSE/LIP >4.0 CM,11646," $1,962.00 "
EX MALIG LSN FACE/EAR/EYELID/NOSE/LIP 1.1-2.CM,11642, $859.30 
EX MALIG LSN FACE/EAR/EYELID/NOSE/LIP 2.1-3.CM,11643," $1,074.00 "
EX MALIG LSN FACE/EAR/EYELID/NOSE/LIP 3.1-4.CM,11644," $1,421.00 "
EX MALIG LSN TRUNK/EXTREMITIES <.5CM,11600, $711.60 
EX TUMOR SOFT TIS BACK/FLANK SUB FASCIAL 5 CM/>,21933," $2,958.20 "
EXAM & BIOPSY OF VULVA W/SCOPE,56821, $276.10 
EXAM OF VULVA W/SCOPE,56820, $231.00 
EXC ABD LSN SQ < 3CM,22902," $2,430.20 "
EXC BACK LSN SUBQ 3CM OR >,21931," $2,604.30 "
EXC BEN TUMOR OR CYST OF MAXILLA OR ZYGOMA,21030," $1,996.00 "
EXC BENIGN LSN 1.25CM OR LESS,D7410, $202.00 
EXC BREAST CYST BENIGN/MAL MALE/FEMALE 1 OR MORE,19120," $2,492.10 "
EXC FOREARM LSN SQ 3 CM/>,25071, $822.00 
EXC HAND LES SC 1.5 CM,26111," $2,125.00 "
EXC HIDRADENITIS AXILLARY SMPL/INTRM RPR,11450," $2,704.00 "
EXC HYPERPLAST TISS-ARCH,D7970, $193.70 
EXC LEG/ANKLE LSN SQ 3 CM/>,27632," $1,209.00 "
"EXC LSN MUC&SUBMUC MOUTH, SMPL REPR",40812," $1,422.80 "
"EXC LSN MUC&SUBMUC MOUTH, W/O REPR",40810," $1,220.00 "
"EXC LSN OF PALATE, UVULA; W/O CLOSURE",42104," $1,243.00 "
EXC LSN TONGUE W/CLSR POST ONE THIRD,41113," $1,380.00 "
"EXC NAIL&MATRIX PART/COMPL, PERM (MATRIXECTOMY)",11750, $518.00 
EXC NECK LSN SUB-Q < 3CM,21555," $1,650.10 "
EXC NECK TUMOR DEEP < 5CM,21556," $2,338.00 "
EXC NEUROFIBROMA/NEUROLEMMOMA; MAJOR PERIPHERAL NERVE,64790," $2,850.00 "
EXC OF FACIAL BONES,21026," $2,356.00 "
EXC SHOULDER LSN SUBQ 3CM OR >,23071," $2,068.20 "
EXC THIGH/KNEE LSN SQ < 3 CM,27327," $1,362.30 "
EXC THIGH/KNEE LSN SUBQ 3CM/>,27337," $2,382.80 "
EXC TUMOR SOFT TISS UPER ARM/ELBOW SUBQ <3CM,24075," $1,062.60 "
EXC TUMOR SOFT TISS UPR ARM/ELBOW SUBFASC <5CM,24076," $1,544.00 "
"EXC TUMOR SOFT TISSUE FOREARM &/OR WRIST,SUBQ <3CM",25075," $1,680.00 "
"EXC TUMOR, SOFT TISSUE ABDOMINAL WALL, SUBFACIAL 5CM OR >",22901," $1,931.00 "
"EXC, SOFT TISSUE OF LEG OR ANKLE AREA <5CM",27619," $1,220.00 "
EXC. MALIG LESION HEAD/NECK/EXTR/GENITALIA .6-1CM,11621, $701.80 
EXC. MALIG LESION HEAD/NECK/EXTR/GENITALIA <.5CM,11620, $643.70 
EXC. MALIG LESN HEAD/NECK/EXTR/GENITALIA > 4.0 CM,11626," $2,076.90 "
EXC. MALIG LESN HEAD/NECK/EXTR/GENITALIA 1.1-2CM,11622, $786.00 
EXC. MALIG LESN HEAD/NECK/EXTR/GENITALIA 2.1-3CM,11623," $1,396.40 "
EXC. MALIG LESN HEAD/NECK/EXTR/GENITALIA 3.1-4.CM,11624," $1,425.00 "
"EXC. MALIGNANT LESION TRUNK,ARMS,LEGS .6-1CM",11601, $756.50 
"EXC. MALIGNANT LESION TRUNK,ARMS,LEGS >4 CM",11606," $1,535.50 "
"EXC. MALIGNANT LESION TRUNK,ARMS,LEGS 1.1-2.0CM",11602, $754.00 
"EXC. MALIGNANT LESION TRUNK,ARMS,LEGS 2.1-3.0CM",11603, $804.00 
"EXC. MALIGNANT LESION TRUNK,ARMS,LEGS 3.1-4.0CM",11604, $844.00 
EXC/DESTRUCTION INTRANASAL LSN INTERNAL APPROACH,30117," $1,266.30 "
EXCHANGE INTRAOCULAR LENS,66986," $2,551.40 "
"EXCHANGE NEPHROSTOMY CATH, PERCU, INCL IMAG GUID, S&I",50435," $1,999.90 "
"EXCHANGE OF BILIARY DRNG CATH, PERCU, INCL IMAG GUID S&I",47536," $2,652.30 "
EXCHANGE PREVIOUS PLACED CATHETER,49423," $1,378.20 "
EXCHANGER HEAT BIOTHERM,," $1,033.50 "
EXCISE PHARYNX LESION,42808," $1,552.30 "
EXCISION AURAL POLYP,69540," $1,382.00 "
EXCISION CHALAZION WITH GENERAL ANESTHESIA,67808," $1,215.40 "
EXCISION CONJUNCTIVA WITH ADJACENT SCLERA,68130," $1,368.70 "
EXCISION OF ANAL LESION(S),46922, $890.10 
EXCISION OF BARTHOLIN'S GLAND OR CYST,56740," $1,715.60 "
"EXCISION OF BONE, MANDIBLE",21025," $3,993.00 "
"EXCISION OF CHALAZION, MULTIPLE, DIFFERENT LIDS",67805, $550.60 
"EXCISION OF CHALAZION; MULTIPLE, SAME LID",67801, $479.90 
"EXCISION OF GANGLION, WRIST (DORSAL OR VOLAR); PRIMARY",25111," $1,695.00 "
EXCISION OF LACRIMAL GLAND EXCEPT FOR TUMOR; PARTIAL,68505," $2,808.00 "
EXCISION OF LACRIMAL GLAND TUMOR; FRONTAL APPROACH,68540," $3,465.00 "
EXCISION OF LACRIMAL SAC,68520," $2,193.90 "
EXCISION OF LESION CORNEA,65400," $1,642.40 "
EXCISION OF LESION EYELID,67840, $936.60 
EXCISION OF LESION OF TONGUE WITH CLOSURE; ANTERIOR TWO-THIRDS,41112," $1,104.30 "
EXCISION OF LINGUAL FRENUM,41115, $577.00 
EXCISION OF MOUTH LESION,40816, $922.00 
"EXCISION OF MULTIPLE EXTERNAL PAPILLAE OR TAGS, ANUS",46230," $1,498.20 "
EXCISION OF NECK CYST,42810," $3,890.00 "
EXCISION OF TONGUE LESION WITHOUT CLOSURE,41110, $882.00 
EXCISION OF UVULA,42140," $1,211.60 "
EXCISION OF VAGINAL CYST/TUMOR,57135," $1,583.40 "
EXCISION PERICORONAL GING/ARCH,D7971, $74.20 
EXCISION SOFT TISSUE LESION EXTERNAL AUDITORY CANAL,69145," $1,729.20 "
EXCISION TUMOR SOFT TISS FACE/SCALP SUBQ 2 CM/>,21012," $1,525.00 "
EXCISION TUMOR SOFT TISSUE BACK/FLANK SUBQ <3CM,21930," $1,393.20 "
EXCISION TURBINATE PARTIAL/COMPLETE ANY METHOD,30130," $1,308.20 "
"EXCISION, TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBFASC 5CM/>",24073, $900.00 
"EXCISION, TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3CM/>",24071," $1,143.10 "
"EXCISION, TUMOR, SOFT TISSUE FACE/SCALP SUBQ <2CM",21011," $1,345.00 "
"EXCISION,ABDOMINAL WALL TUMOR,SUBFACIAL",22900," $1,632.86 "
"EXCISION,SOFT TISS TUMOR,SHOULDER,SUBCUTANEOUS",23075," $1,548.80 "
"EXCISION,TUMOR,FOOT; SUBCUTANEOUS TISSUE",28043," $1,423.90 "
"EXCISION/LESION,TENDN,TENDN SHEATH,CAPSULE/TOES EACH",28092," $1,423.90 "
EXCLDR AAA AORTIC EXTNDR 32MMX4.5CM,," $9,144.00 "
EXCLDR AAA AORTIC EXTNDR 36MMX4.5CM,," $9,371.60 "
EXCLDR AAA CONTRALAT LEG12MMX10CM,," $12,988.80 "
EXCLDR AAA CONTRALAT LEG12MMX12CM,," $12,637.50 "
EXCLDR AAA CONTRALAT LEG12MMX14CM,," $12,988.80 "
EXCLSR SL 10 PRSHD 45 150CM,C1887," $2,700.90 "
EXCLUDER AAA 16MMX11.5CM,," $12,988.80 "
EXCLUDER AAA 16MMX12MMX12CM,," $12,637.50 "
EXCLUDER AAA 16MMX12MMX14CM,," $12,637.50 "
EXCLUDER AAA 16MMX14.5MM X7CM,," $8,893.50 "
EXCLUDER AAA 16MMX14.5MMX10CM,," $12,637.50 "
EXCLUDER AAA 16MMX16MMX9.5CM,," $12,637.50 "
EXCLUDER AAA 16MMX18MMX9.5CM,," $12,637.50 "
EXCLUDER AAA 16MMX20MMX9.5CM,," $12,637.50 "
EXCLUDER AAA 16MMX23MMX10CM,," $12,637.50 "
EXCLUDER AAA 16X14.5MMX11.5CM,," $12,637.50 "
EXCLUDER AAA 20MMX11.5CM,," $13,314.30 "
EXCLUDER AAA 23MMX14.5MMX12CM,," $28,462.00 "
EXCLUDER AAA 23MMX3.3CM,," $9,371.60 "
EXCLUDER AAA 26MMX14.5MMX12CM,," $28,462.00 "
EXCLUDER AAA 27MMX10CM,," $12,988.80 "
EXCLUDER AAA 27MMX12CM,," $12,988.80 "
EXCLUDER AAA 28MMX3.3CM,," $9,371.60 "
EXCLUDER AAA 2MM7X14CM,," $12,988.80 "
EXCLUDER AAA 35MMX14.5MMX14CM,," $28,462.00 "
EXCLUDER C3 28X14.5X14CM,," $29,991.50 "
EXCLUDER C3  23X12X12CM,," $29,991.50 "
EXCLUSION LAA ATRICLIP 35MM,," $7,750.00 "
EXCLUSION LAA ATRICLIP 40MM,," $8,215.00 "
"EXENTERATION OF ORBIT, REMOVAL OF ORBITAL CONTENTS; ONLY",65110," $2,550.00 "
EXERCISE O2 TITRATION,94620, $132.00 
EXERCISE TEST FOR BROHCHOSPASM,94617, $256.00 
EXOME SEQUENCING SYMPTOM-GUIDED ANALYSIS,81415," $6,555.50 "
"EXOME SEQUENCING, PATIENT ONLY",81415," $4,952.00 "
EXPANDER CONTOUR PROFILE 275CM,," $3,456.00 "
EXPANDER CONTOUR PROFILE 350CC,," $3,456.00 "
EXPANDER CONTOUR PROFILE 450CC,," $3,456.00 "
EXPANDER CPX4 TISS TALL 250CC,," $3,456.00 "
EXPANDER CPX4 TISS TALL 250CC,," $2,952.00 "
EXPANDER CPX4 TISS TALL 275CC,," $2,952.00 "
EXPANDER CPX4 TISS TALL 350CC,," $3,456.00 "
EXPANDER CPX4 TISS TALL 350CC,," $2,952.00 "
EXPANDER CPX4 TISS TALL 350CC,," $2,952.00 "
EXPANDER CPX4 TISS TALL 450CC,," $3,456.00 "
EXPANDER CPX4 TISS TALL 450CC,," $2,952.00 "
EXPANDER CPX4 TISS TALL 450CC,," $2,952.00 "
EXPANDER CPX4 TISS TALL 550CC,," $3,456.00 "
EXPANDER CPX4 TISS TALL 550CC,," $2,952.00 "
EXPANDER CPX4 TISS TALL 550CC,," $2,952.00 "
EXPANDER CPX4 TISS TALL 650CC,," $3,456.00 "
EXPANDER CPX4 TISS TALL 650CC,," $2,952.00 "
EXPANDER CPX4 TISS TALL 650CC,," $2,952.00 "
EXPANDER CPX4 TISS TALL 750CC,," $3,456.00 "
